dataset_id,title,organization,sector,tags,formats,num_resources,metadata_created,metadata_modified,description,source_url
73c90963-a694-449d-86eb-cd12c5a86a40,Web Map Service (WMS) from Survey of India OSM Data and Bhuvan for Andhra Pradesh,Ministry of Science and Technology,All,Bhuvan|MAP|Web,,,1394699027,1438262116,"This is a OGC compliant Web Map Service (WMS) created by Survey of India from Open Series Map (OSM) Data on 1:50,000 scale and Panchromatic imagery of Bhuvan for Andhra pradesh . These rich data sets can be integrated with any other OGC compliant Web Services to make it more meaningful and solve real life problems. The whole OSM map data is organised in 8 themes which can be made on /off with the tools provided in layer menu. The transparency of the Bhuvan Imagery can be changed by the user as per the requirement using the tool available under layer menu of the India geo-portal. This facilitates the user to have the map and imagery for his specific interest. This WMS is for viewing and not meant for download as the map is served as an image.",https://www.data.gov.in/catalog/web-map-service-wms-survey-india-osm-data-and-bhuvan-andhra-pradesh
22175925-a744-414c-8812-85ce0f09ab63,Web Map Service from Survey of India consisting of 362 OSM Topo Sheets for Andhra Pradesh,Ministry of Science and Technology,Agriculture,MAP|WMS|Web|Graphical|Open|Series,,,1392283981,1392373094,"This is a OGC compliant Web Map Service(WMS) created by Survey of India from Open Series Map (OSM) Data of 362 topographical sheets of Andhra Pradesh on 1:50,000 scale. This rich data sets can be integrated with any other OGC compliant Web Services to make it more meaningful and solve real life problems. This WMS is for viewing and not meant for download as the map is served as an image.",https://www.data.gov.in/catalog/web-map-service-survey-india-consisting-362-osm-topo-sheets-andhra-pradesh
4de4ea0f-4191-469d-a447-44fcf58ac404,Districts with Trivial or No Deviations between Proposed and Actual Expenditure by Key Sectors - Based on Sample Survey,NITI Aayog,Agriculture,RSVY|Yojna|Rashtriya|Sam|Vikas,,,1391753880,1392366003,"The data refers to sector-wise funds proposed in District Perspective Plans (DPPs) and funds actually utilized in the five districts, namely, Warrangal (Andhra Pradesh), Pallakad (Kerala), Mayurbhanj (Orrissa), Mon (Nagaland) and Dangs (Gujarat). There were very trivial or no deviations in the amount proposed in the DPPs for various interventions and the amount actually spent on them.",https://www.data.gov.in/catalog/districts-trivial-or-no-deviations-between-proposed-and-actual-expenditure-key-sectors
965cb008-c128-4c51-a2c9-b9d3145c0364,Source-wise distribution of farm machinery accidents,Ministry of Agriculture and Farmers Welfare,Agriculture,Farm|Machinery|Accident,,,1386758400,1410774505,"The data refers to source-wise distribution of farm machinery accidents. These data are from a study carried out by the All India Coordinated Research Project on Ergonomics and Safety in Agriculture in collaboration with Indian Agricultural Statistics Research Institute (IASRI), New Delhi in seven States namely Madhya Pradesh, Tamil Nadu, Odisha, Punjab, Rajasthan, Arunachal Pradesh and West Bengal.",https://www.data.gov.in/catalog/source-wise-distribution-farm-machinery-accidents
4c1b5628-9c39-465d-b903-3579e13e4db7,Frequency of Milk Intake of beneficiary children at home - Based on Sample Survey,NITI Aayog,Education,CMDM|Frequency|Scheme|School|Intake|Fruit|Cooked|Meal,,,1385967960,1392273597,"The data refers to Frequency of Milk Intake of beneficiary children at home. It provide details on the frequency of milk intake (daily, sometimes in a week, sometimes in month/year and never) in percentage terms for the selected sample states. About 75 percent of the selected children in Andhra Pradesh said they do not get milk at home. The outcome is based on the sample survey undertaken by Programme Evaluation Organisation (PEO), Planning commission which covered 48 districts and 480 schools across 17 states of India for 'Performance Evaluation Report of Cooked Mid-Day Meal (CMDM), 2010'. The reference period for the study was 2000 to 2006.",https://www.data.gov.in/catalog/frequency-milk-intake-beneficiary-children-home-based-sample-survey
a0ce4908-a6d3-43f3-968a-5c0b92ac0adf,Investigators Observations on Medical Kits (%AWC),NITI Aayog,Health and Family welfare,child|Development|ICDS|Integrated|Scheme|Anganwadi|AWC,,,1375348200,1392273597,"The data refers to the Investigators observations on medical kits (%AWC). It can be seen that in most AWCs (almost 100%) of Himachal Pradesh, Gujarat, Karnataka, Tamil Nadu and Uttarakhand the medical kit were available.",https://www.data.gov.in/catalog/investigators-observations-medical-kits-awc
1655f519-d63c-4e18-977d-6fea7646821d,Immunization Status of Children (12-23 months),NITI Aayog,Health and Family welfare,Children|Development|ICDS|Integrated|Scheme|Vaccination|Measel,,,1375348200,1392273597,"The data refers to Immunization Status of Children (12-23 months). It gives state-wise details regarding immunization status against BCG and measles and all other vaccinations. The states which have been good performers are Andhra Pradesh, Kerala, Himachal Pradesh and Maharashtra.",https://www.data.gov.in/catalog/immunization-status-children-12-23-months
fdfb76af-f88d-466e-97d4-51fe9277aa7e,Lactating Mothers Following Advices Regarding Services/Activities about Child Care Discussed During NHE,NITI Aayog,Health and Family welfare,child|Development|ICDS|Integrated|Scheme|Mother|Lactating,,,1375348200,1392273597,"The data refers to the lactating mothers following advices regarding services/activities about Child Care discussed during NHE. It is observed that the best performing states have been Andhra Pradesh, Kerala and Himachal Pradesh specifically on factors such taking care and monitoring of child's growth, immunization, breast feeding, colostrum feeding, treatment of diarrhoea, education of child, Cleanliness and hygiene.",https://www.data.gov.in/catalog/lactating-mothers-following-advices-regarding-servicesactivities-about-child-care-discussed
5e8a0e18-512f-4d11-b30b-dc7822cb7760,Pregnant Women Following Advices Regarding Services/Activities about Child Care Discussed During NHE,NITI Aayog,Health and Family welfare,child|Development|ICDS|Integrated|Scheme|Care,,,1375348200,1392283981,"The data refers to the pregnant women following advices regarding services/activities about child care discussed during NHE. It is observed that the best performing states have been Andhra Pradesh, Kerala and Himachal Pradesh specifically on factors such taking care and monitoring of child's growth, immunization, breast feeding, colostrum feeding, treatment of diarrhoea, education of child, Cleanliness and hygiene.",https://www.data.gov.in/catalog/pregnant-women-following-advices-regarding-servicesactivities-about-child-care-discussed
f8c7e0de-7cc3-4008-bf4a-5188356b914e,Pregnant Women Following Advices Regarding Services/Activities about Mother Care Discussed During NHE (%),NITI Aayog,Health and Family welfare,child|Development|ICDS|Integrated|Scheme,,,1375348200,1392283981,"The data refers to the Pregnant Women Following Advices Regarding Services/Activities about Mother Care Discussed During NHE (%). It is observed that the best performing states have been Andhra Pradesh, Kerala and Himachal Pradesh specifically on factors such as immunization during pregnancy, institutional delivery, feeding practices during pregnancy, correct posture during pregnancy, self-care, nipple hygiene, family planning, cleanliness and hygiene.",https://www.data.gov.in/catalog/pregnant-women-following-advices-regarding-servicesactivities-about-mother-care-discussed
dee5580f-2cdd-4df1-912d-2242f64037a9,Access To Household Amenities In Worst Performing States In Terms Of Toilet Facilities,NITI Aayog,Rural,Radio|Rural|Telephone|Television|Toilet|Water|Facility,,,1369828080,1392273597,"The data refers to access to Household amenities (Toilet Facilities, Tap water, Radio, Television, Telephone) in worst performing states (Jharkhand, Madhya Pradesh, Odisha, Chhattisgarh, Bihar, Rajasthan, Uttar Pradesh, Tamil Nadu, Karnataka & Andhra Pradesh) in terms of Toilet facilities in Rural India, 2011.",https://www.data.gov.in/catalog/access-household-amenities-worst-performing-states-terms-toilet-facilities
6b21fe7c-23bd-4211-8f4a-2b988e71a538,Scheme For Purchase of Home Site And Incentive For Additional Target Under IAY - Twelfth Five Year Plan Document,NITI Aayog,Urban,BPL|Central|land|Purchase|Convergence|Homestead,,,1369669860,1436419242,"This data gives information about those states, which are able to claim the incentive provided by central government for purchase of land to provide home site to the IAY beneficiaries leading to additional target achieved under the program. As large poor population in country do not have the land to build IAY house for the benefit of BPL, only a few States such as Bihar, Karnataka, Kerala, Rajasthan, Andhra Pradesh, Maharashtra, UP and Sikkim have requested for funds in 2009-10 and 2010-11 for purchase of homestead land under this scheme.",https://www.data.gov.in/catalog/scheme-purchase-home-site-and-incentive-additional-target-under-iay-twelfth-five-year-plan
cecaab9a-418f-45ee-9ad1-4e7047e03c0c,Indicators from Annual Health Survey,Ministry of Health and Family Welfare,Health and Family welfare,AHS|child|Fertility|IMR|Infant|maternal|MMR|Mortality|RCH|Reproductive|TFR|Rate|Ratio,,,1357893240,1566286971,"The Ministry of Health and Family Welfare, in collaboration with the Registrar General of India (RGI), had launched an Annual Health Survey (AHS) in the erstwhile Empowered Action Group States (Bihar, Jharkhand, Madhya Pradesh, Chhattisgarh, Uttarakhand, Uttar Pradesh, Orissa and Rajasthan and Assam). AHS provides District-wise data on various parameters i.e. Sample Particulars, Household Characteristics, Sex Ratio, Effective Literacy Rate, Marriage, Schooling Status, Work Status, Disability, Injury, Acute Illness, Chronic Illness, Fertility, Abortion, Family Planning Practices, Unmet Need for Family Planning, Ante Natal Care, Delivery Care, Post Natal Care, Janani Suraksha Yojana (JSY), Immunization, Vitamin A & Iron Supplement and Birth Weight, Childhood Diseases, Breastfeeding and Supplementation, Birth Registration, Awareness and Confidence Interval (95%) for some important Indicators . The aim of the survey was to provide feedback on the impact of the schemes under NHM in reduction of Total Fertility Rate (TFR), Infant Mortality Rate (IMR) at the district level and the Maternal Mortality Ratio (MMR) at the regional level by estimating these rates on an annual basis for around 284 districts in these States.",https://www.data.gov.in/catalog/indicators-annual-health-survey
